UniqueID,b1.126,b1.127N,b1.127C,b1.128N,b1.128C,b1.129N,b1.129C,b1.130N,b1.130C,b1.131N,b1.131C,b2.126,b2.127N,b2.127C,b2.128N,b2.128C,b2.129N,b2.129C,b2.130N,b2.130C,b2.131N,b2.131C,b3.126,b3.127N,b3.127C,b3.128N,b3.128C,b3.129N,b3.129C,b3.130N,b3.130C,b3.131N,b3.131C,b4.126,b4.127N,b4.127C,b4.128N,b4.128C,b4.129N,b4.129C,b4.130N,b4.130C,b4.131N,b4.131C
Wdr37|Q8CBE3,4460103.978,4392741.033,4966228.629,4644389.119,4040309.973,4491863.584,3849885.968,4450685.225,4213828.485,3937293.936,4532456.076,7257308.378,7339683.25,7857383.896,7668432.166,8067587.124,7658533.932,7973263.76,7343749.107,7085121.114,8028629.213,7648331.603,2800722.163,2786705.372,3003894.412,2926911.348,3157946.252,2841020.976,2906568.585,3037384.033,2977555.064,3076891.53,2985689.687,5649550.511,4930925.451,5874523.895,5531171.294,4855979.856,5734818.589,5393740.546,5607550.863,5100264.511,5083326.444,5539827.306
Wdr41|Q3UDP0,53693.59226,57217.75491,50889.89639,59652.83094,68022.46994,57801.85131,58301.27029,54372.47479,73077.04026,59900.96002,60667.67302,48076.66094,52609.21402,50570.67422,76342.60573,57131.8783,49218.46531,64091.37331,58287.14581,51340.91625,51238.99977,55811.75092,114972.1472,107385.2427,121022.7648,123045.8427,104965.9649,124632.5709,105042.5024,112484.9095,100935.6062,133673.9099,109127.2579,24210.21936,34938.30792,33668.24773,31323.93845,35029.71889,32454.00447,31167.82323,22843.06853,25546.37779,31421.3877,29416.93661
Wdr44|Q6NVE8,206884.0281,251355.3688,220810.2766,241365.1698,264682.4432,209804.6033,235657.1983,242426.692,229801.2568,255718.8446,212091.1787,394473.5714,423606.7292,418011.5363,550148.7101,472633.9881,424949.9696,439574.9317,518880.732,483619.7217,511729.888,432487.3951,365117.426,374124.6056,358897.9487,351900.2916,368078.1548,390908.1979,376618.1221,396770.2597,419929.2591,371827.4947,350321.4688,324928.979,405099.3669,383831.5685,375087.6434,479099.2713,356043.0144,359137.6636,396306.6305,393648.8103,435867.3628,317905.1045
Wdr45b|Q9CR39,27334.92318,25518.95577,33665.5959,34313.50738,34761.20576,28470.50067,32631.20838,35983.55604,29779.67963,30529.37562,27348.49181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102191.7095,91380.82442,101740.148,107069.3248,123460.7907,110196.0533,108931.474,119873.0983,116224.8164,125055.9842,105252.3221
Wdr47|Q8CGF6,2282204.975,2588934.112,2654609.652,2787223.502,2908735.168,2475775.484,2898964.387,2727986.037,3051945.137,3046517.014,2443268.719,3870294.557,4868179.639,4756720.854,5145009.931,4762643.708,4113917.429,5306232.684,4577101.366,4576513.728,4800942.008,4119091.582,1210892.771,1214317.972,1211402.884,1188899.469,1274162.324,1247404.275,1219025.121,1262510.654,1320234.619,1315687.476,1255551.565,3251427.982,3867716.714,4008666.456,3441497.311,3991342.579,3341637.197,3613336.412,4039725.986,4097028.095,4231629.364,3471089.711
Wdr48|Q8BH57,733136.9157,774832.2655,793792.2741,805746.4644,847858.6124,747654.7633,834510.1233,791869.5427,722557.3512,802269.7464,734994.2623,863635.3233,1045816.829,891427.3877,892442.7626,923449.5868,950918.3638,926829.0428,897717.055,935452.2868,875712.9401,997102.2489,852715.492,883480.4296,814134.18,869952.6733,834796.0253,933197.7472,922142.5834,866152.6529,809239.4803,954655.6969,835538.2532,1400734.956,1412431.014,1462944.597,1511672.882,1533120.52,1445829.823,1353679.511,1587969.68,1517618.395,1576633.548,1388435.802
Wdr54|Q9R0D8,18052.77954,15581.98481,17554.19852,21197.09419,22536.34996,16991.7902,20779.98463,20840.27518,16268.30322,23458.94582,12976.94053,83670.02391,122133.7577,120794.6908,149854.9831,134054.6823,101077.3726,127585.9033,111233.4542,90490.1178,144178.6348,101766.083,295065.1538,309099.0838,342060.9928,299206.2208,312003.2259,310893.527,356637.5014,381678.2079,361258.7566,368514.6446,305458.4348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wdr61|Q9ERF3,8066.177206,9635.83315,7489.567524,7683.817993,15552.59393,9083.467819,11332.41971,8598.045894,11085.76822,8532.993494,7394.411887,9403.736524,12732.31185,11717.25131,16776.83485,13069.84514,8321.960482,16956.25675,13176.69263,13436.55086,13547.75075,10828.73051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wdr7|Q920I9,11493461.13,12942911.13,11496734.88,12376910.02,10971563.62,11367874.3,10892459.62,11988089.83,13718588.63,14180254.41,11446187.41,12912797.5,13573581.67,13021784.03,12313012.58,12289501.8,13020380.81,13622473.78,13116055.96,11439939.95,12800397.31,13211610.15,12022333.54,12158574.45,10812487.54,11677456.33,12073239.06,12291392.84,12256241.11,12171601.8,13384316.64,13918023.56,12848735.1,12430945.35,12865824.07,12106675.42,11723236.84,11639073.41,12545827.01,11447272.39,13570610.22,12521345.49,13066650.14,12704235.67
Wdr77|Q99J09,81423.82108,75777.79303,76383.2618,78602.56732,82376.41411,90371.75218,71309.4929,79739.27119,57852.93495,60542.84093,85366.30882,27760.23696,26881.6463,30795.84374,26714.90199,24346.94598,29912.28703,28066.5317,32533.72435,28083.55144,32344.33387,29765.97207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227047.5168,202293.3616,217787.4714,250646.2534,257504.7087,221070.3008,198767.2138,225229.6577,200731.331,206329.5141,133979.8955
Wdr91|Q7TMQ7,58707.57325,61177.41197,56212.11188,60282.35842,70805.14231,58872.48475,61551.07935,65971.34507,74992.67987,69533.98361,56728.45845,74920.01978,84365.3041,82718.45262,91746.3672,80392.65034,79646.78974,76488.53295,70988.67265,78976.59086,74367.78183,65793.01224,99078.58799,112416.5141,109157.0125,133139.8647,87856.51322,118483.5227,121094.0819,87291.99265,70978.10981,131351.5858,112860.5703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wfs1|P56695,2397147.051,2103528.298,3035657.555,2691933.379,3051955.938,2484797.23,3061162.129,3218008.149,2539137.959,2827339.71,2512445.895,2053472.233,2427667.883,2267437.823,2631374.451,2505257.189,2067274.928,2421108.074,2081316.454,2636134.768,2474784.392,2105113.378,2071927.258,2651208.566,2307256.786,2875861.329,3840813.99,2089391.895,2574282.519,3092856.591,2382185.825,2529276.212,2020991.657,2193422.668,2585994.805,2380973.715,3037389.682,3166084.113,2159936.641,3013366.192,2725822.75,2970715.843,2991613.8,2219456.987
Wipf2|Q6PEV3,489093.2309,487510.886,468939.6597,491077.8692,639739.1993,512682.3579,588275.5433,525763.0099,664112.7239,602670.5962,498786.2985,177065.6727,203584.3731,209985.0549,278735.9417,253440.1211,175764.2344,259841.2256,217116.7678,226588.6774,228678.2111,200180.8408,340243.7527,286303.8039,275127.2456,315908.7442,307328.7882,353770.5918,343681.8662,318620.2153,340562.4567,310752.4187,330492.0135,242969.1827,299354.5647,338920.9194,280436.6074,286494.4812,288185.0324,284733.3484,306761.0398,338372.8605,312404.6147,272783.4227
Wipf3|P0C7L0,1296662.791,1576995.62,1552185.581,1540709.359,1952054.862,1255654.603,1660643.141,1430995.334,1747738.048,1739551.86,1241733.985,1696757.749,2110800.564,1969055.977,2108261.471,2548198.033,1783310.255,2249203.118,2091612.11,2096772.673,2114566.928,1762849.438,1526882.074,1577631.56,1513873.992,1665819.008,1759285.781,1534705.393,1495311.62,1657684.593,1637316.602,1679475.183,1564336.781,1303512.748,1638237.331,1173352.346,1513353.262,1629036.837,1296974.574,1288979.168,1249847.686,1490589.607,1390328.976,1205711.643
Wipi2|Q80W47,974390.9904,1012636.775,951660.3787,1059390.501,899477.8533,964970.3999,843737.6839,1065217.95,1055738.592,1138749.624,1091033.291,351425.1892,309687.8265,332165.8087,347155.978,291539.3781,340566.0178,326796.1109,312815.1982,285570.9539,338033.1121,351903.6055,126850.8314,138232.7358,118240.3191,126321.4034,109993.7083,144976.0919,149617.8884,140911.4693,88653.16854,166163.3767,134885.117,749299.1493,771185.6143,761709.8567,725166.4359,755168.9821,792761.2108,694007.3735,753738.5545,672096.116,654289.0916,736673.8946
Wnk1|P83741,56936.15355,72899.92745,62358.65191,54738.1463,73899.65073,57610.35299,62117.0169,55256.195,68224.61657,61340.64099,58056.49838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229793.4609,196053.7381,234043.0985,231698.2338,189732.7108,256851.8421,219535.1084,199549.2979,216200.8932,203770.4317,269820.1663
Wnk2|Q3UH66,486359.9017,552993.9018,513953.0058,546447.7463,645882.2845,483464.5758,568951.7229,571575.8963,643674.3296,671596.0908,488392.7846,952097.8266,1140609.439,1126329.709,1165988.151,1208097.773,992209.4,1213922.382,1149615.901,1139032.444,1146940.181,1017962.373,1262803.225,1306891.643,1265348.57,1410660.943,1374971.893,1331186.707,1290007.291,1243847.703,1316519.603,1455304.859,1326017.172,890820.0323,784826.3562,905402.3946,1021062.305,952934.1853,895859.5823,910059.7679,927788.8479,902458.4308,1015802.626,782222.3252
Xkr4|Q5GH67,129204.6759,167590.9977,159468.0905,150843.2979,163641.0052,116026.7888,160400.0134,174761.9233,173298.9089,180391.1377,138621.9906,65887.8378,69368.73883,62382.66849,67437.71452,64969.85301,64878.50423,71688.03248,63424.89157,76665.73539,62088.78826,60675.38375,172230.9986,180254.3255,196223.889,173599.2621,168631.9832,153849.347,179292.2827,180613.4168,213513.9237,222663.5216,161693.9255,107023.7266,107456.1146,112632.9067,116135.1229,144515.9612,107698.3477,125667.7368,129723.084,135985.7909,140360.8201,82524.58613
Xpnpep1|Q6P1B1,1725203.44,1996207.686,1752515.373,1857212.673,1858827.339,1701838.277,1832975.351,1796933.608,1908584.837,1938945.093,1688300.245,920833.4954,932824.3054,896755.3582,988888.8941,756646.938,910642.0351,878032.2238,900202.8435,806751.9365,940163.9031,880631.3867,1107888.874,885697.1144,857728.3229,1017345.899,842019.9396,1083431.407,973456.0758,967043.8031,823380.6556,1009133.95,1090228.681,1354688.66,1404266.339,1179511.26,1081367.133,1250186.523,1267293.688,1114759.96,1170831.93,1145799.481,1210063.19,1346653.08
Xpo1|Q6P5F9,754705.1246,966306.0675,1008771.065,1032986.587,863124.046,803434.4968,884910.767,1028139.155,1033362.223,1082759.412,813807.1794,850333.0906,985395.8938,932207.9413,937525.8693,854425.6481,837975.0281,1029432.403,882804.3208,710936.654,902979.0664,806700.7116,539965.7892,617656.2475,562932.7932,452381.9122,524665.6684,683244.2727,637665.7968,649372.6133,653353.5195,698950.4559,644418.5988,1075358.861,1179991.862,1151903.833,1030483.111,956293.8532,920847.2768,1065727.142,1200600.628,1157144.74,1010601.887,948544.1268
Xpo7|Q9EPK7,626564.6358,749995.9234,777666.8289,790141.1444,694197.6896,676239.1404,667368.96,706591.0792,831381.3502,796704.1302,701606.7493,287441.9041,274268.6518,293214.6447,273645.9601,308912.8394,293337.6048,316054.6008,273613.7827,239998.7033,290779.6559,311383.8911,455252.2414,445002.8411,437934.5189,408832.7343,448500.3126,483326.2891,458801.4626,511154.0114,443694.3838,488723.5833,494257.9953,1096755.737,1124312.845,1162988.493,1062061.983,968297.225,1108126.114,1096490.688,1164017.552,1183326.329,1166097.802,1028880.652
Yars|Q91WQ3,3391926.755,4199344.689,4100751.904,4577160.837,4378212.19,3540197.15,3767792.693,4381060.749,4462755.169,4689810.814,3527215.879,447987.0435,667166.2321,650121.437,601402.6659,561891.4663,453919.0314,674943.3343,582237.3075,539998.5861,594582.9455,457869.9521,1172931.893,1406939.676,1231987.07,1205038.333,1251634.264,1428758.105,1158224.042,1164395.387,1212110.861,1230062.738,1219262.061,981204.4022,1263697.585,797865.3026,1229053.525,770695.4191,1030077.645,1139788.348,712262.3602,1197664.192,659884.2296,953839.23
Yars2|Q8BYL4,123097.7998,91332.82658,101228.6132,97375.21874,102959.3014,146427.9796,132868.5498,86128.5173,132968.7889,134976.1273,125361.1052,105810.5387,98884.27908,102777.6165,130161.1562,105582.3246,111410.0248,93748.01939,111655.557,100877.1431,107107.7174,101031.3338,403651.1177,316799.1332,314833.5366,414424.2351,353754.614,403789.7828,318573.3993,377594.0403,295405.6316,374630.3932,373665.1863,603890.6353,539892.7821,539634.0474,458683.311,493535.4601,629668.3231,562429.4353,512965.1794,491127.9899,384938.7377,600570.5262
Ybx1|P62960,9397.69903,21477.50133,24001.49914,22411.75901,35000.73091,10041.19195,30230.70897,25622.28807,25932.70359,23984.804,11730.52224,3087.331912,10694.65117,6891.846946,7675.788955,6264.509846,5023.975276,8762.666831,7717.25598,8672.594452,7461.125705,3749.613594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128663.4158,296267.0978,202003.5113,336701.5296,298694.4369,139074.6798,249612.7553,254623.9706,285622.5026,287806.3128,145161.2813
Yes1|Q04736,185874.688,185855.219,207366.9439,208933.5054,252519.333,200800.84,246701.6497,220582.335,241948.1296,237470.0022,209913.0348,510838.1121,545806.916,598844.4154,670683.3928,681393.6156,541953.4298,600475.1662,537615.2508,651203.8369,595883.4692,577194.2662,192875.6005,236569.1412,245428.0322,242302.9552,228293.9472,192967.1652,225020.3258,230482.0151,218885.327,210496.8978,195274.2429,254500.7845,193886.4598,278428.0652,253398.3587,286698.0244,240575.2757,297841.7102,279930.6156,257930.8558,281306.1158,230867.0119
Yipf5|Q9EQQ2,307431.1621,242558.7313,261146.5266,242342.0238,238639.8407,319118.3458,244767.6057,240284.1921,253185.0758,246088.4509,314742.7977,29460.83804,34612.04178,32089.22925,35897.17192,32378.85337,31065.21213,37082.33042,30991.90324,40681.80421,34426.28753,25616.27839,176548.1989,198516.7791,189712.5472,219967.428,200529.0507,177338.2406,206382.52,191534.7732,210264.8462,118419.1958,196865.6276,219503.0672,85752.05439,135224.5049,124003.7996,96949.54539,207895.9275,113250.4706,129994.7321,118598.2556,116997.6534,196843.2386
Ykt6|Q9CQW1,2274434.659,2075205.13,2073079.07,2098033.946,1963829.809,2314857.45,1991343.069,2281592.001,2687882.743,2540909.587,2297258.273,2246671.982,2276930.222,2211609.372,2365247.328,2124817.303,2272555.642,2517840.706,2428456.368,1938169.832,2198205.485,2337965.825,2606695.818,2583887.711,2511511.579,2623773.085,2874939.784,2810796.911,2809220.362,3045754.943,3034486.399,3051445.06,2859756.135,2770440.758,2510207.826,2578295.678,2526238.094,2344592.929,3003296.111,2514182.735,2697855.675,2353183.998,2308979.378,2628690.423
Yme1l1|O88967,147245.9079,76606.39813,99315.1615,97547.4448,112062.6669,167301.8718,129843.8109,108303.2666,118081.3702,155120.7502,167962.5619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220887.9589,228602.7328,295815.941,257461.8865,242732.8562,251564.2043,232139.4124,226994.4646,249375.4788,342311.3125,270056.8085,151791.6704,121659.2497,122050.9974,116328.4539,109798.4926,147603.8062,137824.1963,126756.4088,119736.7116,110286.7313,134501.2348
Ywhab|Q9CQV8,8308688.351,10343603.77,9259611.805,8443346.385,11684077.76,9679356.484,10352949.31,9169874.02,10010406.24,10425911.68,8808842.775,12754386.55,12984210.49,11478295.27,12804848.21,12167264.92,12541571.11,14487193.91,11441674.46,9681114.763,10764994.7,12190420.4,6950074.425,5615737.014,6102591.469,5565748.635,6088539.495,6634986.463,6334388.551,6388903.003,6395604.61,6996534.389,7061614.149,6516110.429,7482829.583,6573365.42,6644702.899,7175161.465,6478051.859,6051060.683,6337849.003,6741614.449,6708771.213,5958899.861
Ywhae|P62259,26969332.59,30176525.24,30439165.93,28201593.03,25993363.76,27522100.02,23047701.83,31026408.44,21759364.1,25416899.37,28162059.66,31003577.22,27661720.33,25459026.74,19406491.81,25388943.15,31093898.97,25084762.26,24396249.69,23786851.71,26484438.4,31015177.82,13782902.04,14811574.53,14563755.45,14111131.89,15142480.25,14917188.75,15032390,16147545.87,16521470.84,14907348.71,14345043.04,25479823.59,30199294.25,26755694.29,27148692.56,28133671.74,25452019.37,24766689.36,27328022.32,26386541.25,26981328.69,24895764.47
Ywhag|P61982,91599565.11,108712245.2,99167375.06,98557876.65,102496430.5,85782157.01,92753979.07,98944966.07,95939859.04,101052463.6,86976159.66,79530278.88,83185906.3,77599126.73,66380909.49,74827753.4,77084770.81,79789721.44,76491033.57,69257866.69,74136929.23,77261868.68,62772560.65,54196878.24,56645921.25,58898983.36,53255279.21,56704125.1,60501623.36,58604340.49,54012080.39,57105265,55536248.17,63945745.9,88936406.6,73116625.06,75128145.22,80344554.79,67705188.86,64754522.01,68447068.66,75587990.14,73336168.54,65664763.81
Ywhah|P68510,16383053.8,19069515.06,16761042.58,18790306.77,19004072.87,14615092.93,18000299.07,18860027.38,18568386.99,18838735.88,15489624.29,10560881.36,12187530.46,10385172.87,10166836.1,10278865.21,10193126.66,10840096.08,10414269.5,10081570.53,10276417.3,10022324.54,11419280.23,13213135.73,11730761.26,12474443.54,13092218.85,11190351.12,13280917.03,12462519,12621953.14,12921683.97,11808611.87,17231616.78,21201040.66,18548385.99,20240381.43,22439017.49,17075303.71,17899517.55,18610233,19843634.81,21959757.22,17073447.91
Ywhaq|P68254,9681688.047,10727287.25,10365339.34,10411843.94,10714861.48,9566001.467,10867980.14,10498767.65,10593704.48,10477732.9,9461261.222,5368618.14,5306006.909,4943878.562,5049953.331,4275368.736,5163515.636,5336972.856,4374782.727,4310608.221,4617434.903,5160963.72,7625465.071,6585415.639,6646889.738,6715090.16,7283395.065,7395907.271,6925406.304,7317093.285,7137647.684,7155693.333,7522435.763,7861429.732,10100618.9,8673707.238,7643616.859,8630088.724,7677582.938,7670077.802,8208427.336,8301429.062,8284734.362,8020098.174
Ywhaz|P63101,139697087,157152386.8,149073736.4,157253690.2,156194229.4,134614789,128040572.6,157556493,135770369.6,139574997.5,136940511.4,158540842.9,173131742.8,158718624.2,165693128.6,138086143.4,150065631.1,159176099.5,150713699.2,141000507.4,158419657.5,150634425,103668064.4,91502746.96,86729369.43,91475271.31,92572299.33,99971438,93858507.3,99738217.09,104452551.9,94523414.24,106152016.7,141940223.3,167340012.2,144732713.5,139247786.3,159178615.4,135230704.3,132142764,136332376.5,143768578.9,139027352.3,136383470.8
Zadh2|Q8BGC4,723912.9221,711967.2152,733307.1416,746142.0008,878597.3602,794360.9921,964966.4084,704758.3289,899948.5319,801681.2646,798862.1573,597649.1526,561061.346,554669.186,521493.4094,678317.4727,650444.8042,485183.7216,597205.5203,565756.5718,621592.8589,653508.6727,65953.19001,65254.63787,65023.92209,68601.16891,58925.01241,75027.20003,49258.69839,65485.17307,61208.02742,78303.85498,65351.17708,786184.2291,732379.3903,691344.0487,686093.1368,588633.7156,831786.9328,757506.7533,670080.5771,669828.6451,541230.42,754440.2891
Zc2hc1a|Q8BJH1,612258.9422,669316.7485,580858.4998,659027.3718,792016.9578,595718.5169,701170.2063,649736.1038,810136.7302,779042.6517,645738.0035,3619872.115,4118001.805,3906328.496,4772300.386,3790190.615,3485134.81,4343778.962,4028391.482,3562255.281,4150458.638,3485205.734,6616297.555,6534838.907,6850843.75,6668026.594,6305242.603,6607527.418,6908600.586,7168862.583,7407882.773,7836097.321,6604330.071,572985.6148,760652.2128,602972.0824,632989.2329,780229.9704,629802.9356,674367.9107,637519.1541,699615.9038,690086.5655,605761.9137
Zdhhc17|Q80TN5,71099.14686,117869.369,92343.73763,88224.13439,86979.0927,74321.31996,99882.27882,89395.78088,81518.8701,89183.45004,76837.93246,96079.91325,116132.7001,117899.6663,120483.027,145587.0784,104289.2322,114809.8607,130802.767,127659.8985,111176.3187,105887.1495,110384.7011,134649.9938,166821.6631,190518.3252,166309.4524,123934.8965,157488.6211,167131.0519,191299.1619,155277.0985,115284.3021,205702.726,155244.5999,268871.2561,304378.5065,242722.5477,176771.2917,254042.4132,293722.6546,237994.0495,265643.1253,158455.5694
Zdhhc5|Q8VDZ4,120213.7418,133605.8187,115044.777,113097.5093,98103.14966,85808.08751,109500.2008,118536.2483,119556.7233,130633.0833,103072.5772,155372.6464,168627.2709,188068.9131,221992.0933,175588.3233,148309.8773,190219.2534,181612.6446,204893.6428,177460.8268,153097.876,719684.0942,887071.5381,848919.8773,752636.3821,923755.9158,810850.2048,939798.6436,823696.2434,909707.1055,772148.8115,813693.2264,345482.9901,371304.0981,421009.2133,453995.0146,425065.0175,320429.1469,433382.1282,474363.9289,502907.1802,517405.4297,251318.8768
