UniqueID,b1.126,b1.127N,b1.127C,b1.128N,b1.128C,b1.129N,b1.129C,b1.130N,b1.130C,b1.131N,b1.131C,b2.126,b2.127N,b2.127C,b2.128N,b2.128C,b2.129N,b2.129C,b2.130N,b2.130C,b2.131N,b2.131C,b3.126,b3.127N,b3.127C,b3.128N,b3.128C,b3.129N,b3.129C,b3.130N,b3.130C,b3.131N,b3.131C,b4.126,b4.127N,b4.127C,b4.128N,b4.128C,b4.129N,b4.129C,b4.130N,b4.130C,b4.131N,b4.131C
Scn2b|Q56A07,309859.8719,358287.4014,273118.1677,283014.3985,366525.6726,309095.7582,365312.9933,196052.9494,363184.0841,380371.8572,284298.7509,5459112.567,6098764.899,7999380.907,6458928.115,7430700.592,4528003.484,6095669.109,6466033.323,6256370.072,6350125.198,5258696.617,3514296.455,4504825.828,4258323.609,3998863.567,4410625.7,3989407.023,4342500.628,4734882.898,4135780,4927533.503,3545092.155,876158.8223,587665.1246,430306.4155,517757.5119,499735.0291,839385.84,539491.0371,572303.8471,613674.2617,643571.0075,895653.8409
Armt1|A6H630,361168.8809,335305.513,288767.2686,297491.4053,340321.2942,404874.1421,311893.6136,364670.4377,386465.0912,338020.7784,397396.3678,544154.8297,652909.287,585726.7496,644663.0168,672832.5814,519591.8482,554153.5067,547299.1013,564744.3288,648058.3803,552399.3569,1026913.305,1099807.724,1207565.539,1154538.945,1137192.559,1127938.497,1200169.287,975475.6908,1154011.933,1125446.32,1132140.641,132495.4328,172307.406,186336.4472,198377.5148,166260.5486,137534.8489,143629.6473,141372.7579,151451.2252,124580.918,130504.2443
Ppp1r1b|Q60829,2009882.029,2810684.293,2704643.181,1432614.27,2358140.067,2399257.111,1919131.618,2369588.948,2494914.854,2228721.93,2109997.944,702287.6496,1311088.39,701592.6332,1031067.108,590955.9663,608296.381,705382.2152,864115.8886,766719.2094,949403.5798,769659.62,707338.9158,715029.9578,672992.5328,743094.5325,1228541.996,771315.3556,510463.6103,649967.8742,523599.4773,818137.4302,680183.8872,875251.6172,947996.6612,994850.1914,1150761.069,1599847.769,878892.9503,1129535.051,1032032.634,1428976.209,1037770.146,918453.8084
Slc39a6|Q8C145,191051.0629,201923.5168,210404.8314,240559.4211,211496.5899,194745.5954,209351.8538,209048.1047,229176.7359,242149.5175,197396.4675,528972.6974,701641.6196,760402.8881,551075.7063,697103.2682,468589.7186,673770.3724,797934.8192,640679.9192,695993.7976,521390.7276,601282.7132,780551.471,763345.4839,871333.4873,759866.2517,603606.0014,675681.3257,789011.0993,691667.8196,741388.712,580630.0132,543483.6777,585520.0423,813198.4132,572727.0726,854720.0394,569590.22,577745.8322,650869.346,515439.8626,689328.8295,523955.0368
Trappc4|Q9ES56,65744.91013,64305.56039,70050.68247,72859.70769,71136.25708,71212.97682,69893.28636,75109.33984,84226.54508,86412.83421,77677.39729,246457.7904,303098.8552,276365.129,282127.9245,245806.3255,215429.7807,290791.9208,312379.344,275442.361,299213.2298,260708.6552,1557790.042,1558701.936,1631462.492,1718523.787,1676228.391,1493762.487,1695565.901,1605205.979,1556603.673,1649359.814,1579652.902,851404.6888,1091680.741,1546009.736,1492232.075,1365745.824,855872.3012,1052562.054,1030088.466,926031.9365,1068033.619,861592.0247
Neto2|Q8BNJ6,150047.7849,175839.1916,157665.9083,167150.8813,154522.2707,174116.1769,147988.6458,201485.6951,201541.6234,221541.7945,172953.1586,49890.02019,51281.00781,64236.94365,46364.80381,70267.75236,65210.45558,64376.3475,62420.23521,45887.37885,52071.71516,45187.53086,58179.49177,66319.34592,60164.81759,49142.60089,73763.23098,53126.35606,51643.40607,72027.91627,59851.67565,70509.7588,53535.24758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slitrk5|Q810B7,561369.2762,537855.1902,497278.936,600916.1742,531971.7313,616307.3634,594453.347,596164.999,703846.0528,691705.4082,600079.4038,216607.9875,233133.7005,279663.6193,238534.6912,276016.1932,219000.9795,254273.4343,279941.264,274713.2971,249480.7204,233943.4976,412154.0661,485675.2541,432821.6359,475802.242,472862.5636,455084.2316,469734.0031,466550.2661,478470.8582,487027.6019,424963.4707,252686.6865,223010.1723,265796.8898,250187.8216,259664.7673,242656.8109,235090.9915,240224.7509,221248.9951,246718.9356,250608.297
Bcr|Q6PAJ1,231432.6264,251407.5442,244333.3938,239935.9826,216930.3552,253339.0782,260569.4527,243915.208,189213.0308,263883.8364,214063.0714,98732.30587,97249.49949,95977.7097,95814.6793,106310.6146,82948.83963,84308.13869,111369.4927,99818.87753,95931.53179,96420.941,476069.816,367240.6281,321087.5153,489842.5846,412668.8882,455264.6522,424048.6158,352254.5912,472462.8252,433289.0881,401958.5608,443939.2086,427634.3202,543683.1098,525074.7318,526996.5376,383332.7461,404663.1098,409424.483,568033.5496,422174.9987,451584.047
Cpne5|Q8JZW4,1556383.742,1571405.463,1359282.168,1280265.171,1644951.212,1679448.288,1263961.154,1369859.379,1749386.854,1601742.597,1572202.863,1148442.285,1474894.774,1268438.236,1458508.082,1195956.034,961520.1933,1194212.084,1368232.286,1484926.705,1431906.562,1227122.023,2538543.628,2879001.112,2768437.58,2644520.577,2939251.932,2705182.565,2668969.63,2745793.612,2653111.433,2779075.796,2562700.649,2368716.156,3242962.499,3295232.921,3565750.534,3172127.555,2415193.998,2924630.311,3170302.959,2588071.814,3352289.883,2437279.085
Slc22a23|Q3UHH2,1749810.089,1433366.319,1602884.149,1605098.904,2058711.295,1542874.872,1680040.115,1746916.043,2123361.553,1792934.681,1837017.041,1354323.029,1548121.286,1636692.947,1711405.071,1460520.8,1380294.525,1641469.072,1461961.239,1542692.752,1542269.736,1311533.117,796197.4096,1083985.529,882581.2622,852215.2635,1024971.34,931548.1697,899204.4016,1025742.664,949866.8712,1105408.733,892823.5859,219843.9302,160929.9941,150473.4645,171103.3949,159968.7881,247240.7272,167976.7997,165931.1364,213055.3975,169923.6968,256990.5064
Ak4|Q9WUR9,4341941.817,5093577.963,5345936.838,4773722.967,3009381.666,4866351.349,2632061.296,3675543.092,3440453.624,3953333.882,4788979.915,4189590.837,2756152.515,2378066.497,2373564.646,2906187.279,5482359.402,2896874.801,3189648.266,3332792.334,3138230.401,4262793.449,5939579.658,3796224.513,4290496.986,5242626.105,4288845.249,6225264.264,4532092.6,3596052.796,4953971.682,3333242.516,6196161.168,6075671.697,5399895.288,5744756.388,5669657.857,6019335.924,5995206.577,4942724.922,4171926.964,5871955.412,3741088.755,5813236.697
Tsg101|Q61187,2573815.665,2654952.354,2346053.247,2604207.196,2919758.474,2637179.064,2413863.484,2921711.49,2946123,2850397.834,2590272.43,1228447.872,1370304.56,1325474.72,1379111.168,1458145.365,1134142.329,1295944.277,1400838.338,1308392.847,1491742.016,1403189.954,2105110.416,2221595.154,2338541.731,2378370.881,2200316.582,2235201.522,2306576.384,2211655.815,2337722.843,2443705.322,2055088.76,1847270.144,1570662.344,1641959.735,1608659.524,1526204.879,1778740.854,1597726.595,1586898.27,1671755.096,1613656.735,1810783.215
Adck1|Q9D0L4,788075.3931,937688.5417,1077466.667,990034.896,969681.5372,840227.6337,1017055.773,1033089.406,749351.8693,935523.6439,837475.6903,56315.84923,35535.53176,46566.88044,43711.66994,54820.6062,95399.79024,48950.99556,39111.15915,44112.84065,47093.55028,56097.00233,101983.3836,108239.7519,95722.17825,109440.3059,122160.3697,106381.2531,111902.5259,106875.8085,107666.1911,112497.285,116704.6027,330852.4014,283823.972,304738.9528,315285.0266,330688.6911,311878.7948,317354.481,282761.0353,366459.1567,327947.8137,337096.8521
Kcnb1|Q03717,520747.581,578863.0214,558383.505,568798.1011,653031.1009,615739.0141,487927.1905,559250.0543,566519.3085,592507.6988,601478.3075,410402.0938,504932.2163,615908.6334,637385.0102,601461.8061,469299.2581,610269.9239,587370.2799,625291.0028,590373.3416,459986.1802,457895.2512,583961.3703,726481.7931,525346.223,717454.915,519940.5174,550285.1262,782213.7112,656289.1116,652519.723,481223.1165,680567.1644,839867.1762,840798.2339,925583.6405,809767.5012,657789.2766,754029.2289,844533.6885,664715.1996,1020985.525,710905.2915
Pik3r4|Q8VD65,610193.6859,614262.5226,588922.5535,668359.8042,727891.7841,621162.0231,651104.8647,706312.568,727270.7588,693423.9333,663560.4695,599359.6659,688456.8696,664762.9276,733152.6588,694571.4519,541551.3676,709210.1268,722149.4786,677813.7156,751039.8503,780038.4824,684892.5723,775595.9547,769510.3681,766309.0656,788735.6881,692090.54,795299.2997,768669.3032,783071.4465,785533.5529,706454.9511,739440.9338,729220.3162,697494.6268,798891.1171,790214.6196,733137.1617,799092.0519,831791.6156,757413.595,782995.7639,721413.6084
Anxa11|P97384,262261.7878,308740.2571,261838.6253,261587.4139,322585.1103,273635.8202,275300.2831,268028.1793,337520.5784,308229.2989,271172.5595,291826.4802,330455.3086,264980.4401,388990.4474,302115.1605,269337.35,332753.6589,278542.3711,364826.1688,311031.6593,260054.8698,319958.5495,277988.908,366157.0449,293249.1979,323110.327,342595.6038,283575.2796,282352.0109,283017.2844,330452.6596,345091.1927,303407.4072,429884.7727,369856.585,448067.3361,369287.6581,284714.1694,374466.536,368597.229,288829.724,403697.5688,273264.4018
Ccdc136|Q3TVA9,513899.0133,514831.8456,559086.9951,601850.5084,619321.0473,550023.4053,567303.0351,562582.6084,600152.5564,597117.9289,508260.9838,57426.24556,58501.37596,65507.03133,70554.5248,74460.91164,57646.54285,58175.15768,68839.4626,73581.17475,69986.10981,63477.57947,77443.42845,94930.11842,71665.83775,78540.84103,60053.74643,75466.50236,86086.70877,82914.67741,72689.65585,81998.47438,84182.41994,286338.7929,321904.5877,263038.2613,293860.2676,247227.8814,278413.1994,329994.4395,342818.4825,268956.3016,366907.5214,278480.9314
Map7d1|A2AJI0,461860.1855,546231.9669,587429.3998,534532.4025,594434.2574,517316.4877,495619.7175,543101.1303,595443.3788,627978.2764,509714.9613,191834.0239,222961.4171,242320.3011,246969.4685,240783.3712,175979.9508,238111.9655,239891.5574,241101.6608,239083.0081,215375.3941,126767.8701,146935.5323,145124.9933,149699.2483,151955.1916,142925.4238,146445.9402,149277.2631,139217.8137,139544.395,129755.517,26839.08811,53484.92811,52516.7619,59275.87602,53763.0033,35954.51979,49724.9457,44632.91234,49064.27222,48940.85334,29949.70906
Prkar1b|P12849,2311143.123,1691217.28,1686523.046,1991225.035,2412183.864,2584948.361,1706694.306,1825011.302,2143901.615,1809171.294,2275269.936,1347598.246,1456149.594,1657687.917,1691193.406,1408472.441,1242469.978,1510614.836,1391770.975,1576609.181,1514213.596,1313881.528,1010821.471,1237246.843,1208098.848,1004959.994,1231486.522,1111899.087,1091414.132,1200135.315,1128056.853,1166382.846,1115180.173,610011.1107,451139.1659,500910.227,481874.6532,486922.6251,575978.3315,469290.4037,515079.2181,470635.5006,517229.317,572273.8562
Fdps|Q920E5,11754.70052,10406.36149,12838.09102,10919.97202,11712.94635,11969.48616,11188.52854,9169.055476,13593.33669,16873.05147,14850.75235,204739.8048,279380.8796,232303.0035,266419.7557,240169.7518,144826.7796,209526.7063,245742.7088,232063.4022,269654.4438,239872.6517,753797.3489,764062.4326,835136.8271,927664.1835,922665.161,790635.238,873253.7849,711656.4618,860549.0376,826178.8181,773196.6589,1192265.958,1483593.641,2001718.91,1599550.444,1427882.29,1241015.341,1457603.374,1365256.433,1522269.283,1349672.803,1243573.486
Pde1a|Q61481,1391196.841,1458453.895,1497170.843,1614061.712,1919902.218,1695058.695,1271637.699,1483227.299,1659421.695,1755795.56,1592473.984,1082686.667,1190629.07,1016785.843,1132923.245,1014796.456,867634.9263,952312.3469,1147668.641,1088077.352,1115454.062,1048836.078,1754651.943,1663980.175,1697816.22,2018064.887,1722855.968,1632496.013,1747116.222,1558579.137,1776877.921,1642211.087,1695148.816,732990.7759,686056.9078,911210.4142,813797.6086,648930.3287,704322.013,636134.8821,624135.1342,611264.5429,707863.7261,828838.8022
Gtpbp1|O08582,140380.0355,149540.9993,126856.543,131877.0213,151177.8724,149012.5577,123477.9201,159606.459,144215.7054,145745.9317,148347.4733,567784.5115,624410.3942,536339.0253,627387.6945,594763.0767,522841.5086,579906.5824,602991.7011,599975.9606,608590.9187,604022.6821,425313.6042,468175.9118,499013.8888,464261.6157,472934.212,480004.2041,487021.1151,469238.9478,460602.31,511477.6017,499510.3291,113494.5611,157860.8363,177558.9157,194840.9401,174587.8579,135399.7625,143896.7479,151509.7133,147253.1757,149191.3436,111686.2375
Comt|O88587,876315.3655,718233.4838,637831.8339,680272.2235,767519.3079,879052.7503,645156.041,776891.5153,792563.37,900169.5293,1014041.532,473465.0299,529336.5945,525023.9996,556574.0831,545324.4731,491088.1713,504996.0741,602855.6641,549151.4997,547591.7472,521470.9243,1181611.091,1318255.57,1359216.212,1258501.766,1393832.326,1126982.69,1310506.646,1332649.946,1401170.376,1248208.592,1184623.042,44198.17889,67653.85991,57982.03852,64594.74253,80506.23316,53792.60733,67416.38988,79340.78743,48378.64493,61852.54905,44983.48994
Mpi|Q924M7,619988.2992,736369.3804,607494.3034,595584.1328,673342.016,642534.304,636098.4126,689397.1948,659276.8659,628283.8919,649532.3361,1189887.279,1602361.358,1035394.303,1353179.919,1328145.279,1059520.721,1288917.011,1217413.298,1286304.7,1388529.249,1321117.466,1023692.616,1090983.882,1048226.808,1127951.907,1164565.538,1092780.343,1219438.674,1048550.166,1115214.144,1174832.64,1094151.431,80808.40992,117538.4391,154107.7071,122969.7183,110386.9981,74492.03919,105821.252,97042.45066,91966.2644,103816.4625,80245.72428
Pdk2|Q9JK42,1267529.718,1638761.553,1756639.363,1471883.664,1436136.279,1451183.133,1523850.855,1305433.128,1036332.956,1151085.949,1357814.173,805789.8772,469630.9556,397005.683,456431.2766,467961.541,1013803.64,454161.4682,411314.6256,558433.2681,545687.6408,840106.3263,927495.3229,577763.0525,602317.3103,735123.3439,564353.6333,967536.7187,688936.3095,574865.9168,743930.4797,518615.3975,856357.23,1089330.804,1025354.347,875390.1738,1004201.422,965723.1662,1038565.455,1007533.909,867366.2208,1232736.722,818192.3824,1178104.692
Mtfr1l|Q9CWE0,2062825.323,2039871.43,1895250.217,2004262.681,1835803.017,2075843.569,1837997.242,1760259.932,1479340.532,1465568.318,1888032.278,1125739.238,909186.9438,877952.2826,798677.2043,965501.2215,1332472.592,1030550.813,845559.7616,1049527.24,991728.1458,1137811.531,1211233.888,988709.9965,982479.3172,1051785.195,1074649.661,1314925.621,981635.2309,1016589.439,1078683.806,1064889.544,1271567.856,920539.4744,911503.1565,900037.4781,866512.0793,859993.4507,904559.9608,941207.7994,851240.8133,1071029.784,906805.897,967034.6084
Psmd6|Q99JI4,1131286.434,1140627.397,1122223.619,1292408.66,1353021.661,1234769.183,1130340.277,1247719.454,1422973.397,1373461.156,1206779.65,1174165.369,1466676.682,1477786.799,1372192.575,1380246.996,995376.3556,1294592.936,1521932.511,1247361.039,1553341.475,1189336.106,1556160.28,1781471.914,1709040.51,1761402.978,1893326.103,1632830.759,1862204.794,1731642.738,1718386.863,1719254.565,1608258.32,994968.6531,1172456.363,1440253.943,1283664.251,1254771.109,928578.7377,1179565.037,1180091.466,1081347.983,1243837.21,1020609.737
Agpat4|Q8K4X7,847971.3164,964655.4545,954569.3369,1011547.63,1011650.595,916710.5265,788806.1467,979653.3836,989810.83,1014618.822,923721.458,556207.5087,563507.9498,624894.1177,613168.6679,619305.9589,517810.007,621894.1401,658219.9046,622847.19,631677.9311,595542.5841,826119.012,844171.5762,891984.1689,791824.8939,889328.4603,870742.1868,867588.6097,837335.9847,794431.633,803812.9634,825465.2161,204046.806,215273.8294,194382.8177,285892.5938,178115.2619,204733.228,176487.7838,164375.5263,238640.4448,211743.1857,228037.4124
Psmb5|O55234,3322800.783,3362026.625,3145208.865,3203305.4,2691095.617,3795474.275,2943912.116,3439516.964,3239700.79,2977135.538,3535259.001,2462144.707,2708608.852,2479737.927,2587300.365,2704892.728,2000859.999,2459490.876,2513598.606,2452403.22,2747053.201,2578833.191,3649895.095,3901767.685,3412127.668,4103476.805,3506474.978,3791944.795,4111154.107,3571199.924,3628136.339,3970511.647,3642557.669,2987792.088,2789660.6,2540635.661,2265684.055,2358709.765,3291401.678,3259015.179,3224080.026,3284887.819,3340748.075,3181445.602
Snx1|Q9WV80,951359.1026,1011379.348,983298.1338,978462.8856,1087637.332,1020505.854,873989.4152,1081661.046,1048169.825,1050328.122,949590.5893,941334.94,1118547.327,1053530.516,1054844.267,1191802.977,878760.8602,944216.1113,1184997.317,1089978.471,1098580.041,968518.1486,608268.4726,644935.4523,643994.662,714277.7258,711649.0324,671008.4313,694450.3157,697348.0949,741287.7003,737203.8011,683023.4495,1117641.875,1215072.218,1299408.96,1322260.329,1247258.136,1083474.638,1287399.563,1233233.299,1089262.257,1164055.995,1022048.34
Wasf3|Q8VHI6,704057.7219,764718.4667,787401.7838,733746.1999,733073.4214,643301.4841,718002.4155,762664.4476,646703.1833,650995.9263,728380.8113,1784345.284,2091305.596,2073896.073,1969760.31,2144267.05,1607842.457,2072172.275,2289812.423,2144134.209,2181948.209,1740234.175,949873.7167,1120680.056,1134667.672,1335733.876,1064620.334,894051.3052,1163528.702,1147758.502,1125487.639,1065291.851,910142.3795,826856.2039,852771.095,871435.913,788395.9078,831468.7535,740650.0501,911216.3762,994377.2683,864545.8963,922730.916,794572.1773
Dnajc5|P60904,6658048.653,6859772.165,6738705.838,5579359.841,6397274.598,3943264.366,8064030.136,6284744.081,6905319.477,6084732.67,5799134.838,9853723.399,9699138.099,10622174.35,10201673.56,10823717.53,8827812.436,9353603.655,8428576.336,10070193.79,9205003.391,10186305.78,1028686.5,1101814.556,982809.9607,995141.4222,951063.0311,1150830.17,1184274.598,943346.1475,1173497.44,1208443.605,1098262.414,6918526.183,1431681.836,677640.6169,1174174.81,1326990.818,7441841.487,2586622.35,3185427.971,4216528.727,2358775.477,7140531.323
Tom1|O88746,618996.415,664870.3818,655211.3996,581914.6694,701886.1537,737048.6136,616273.8321,645711.291,680865.765,673895.5278,614061.2152,615284.0389,755928.5705,642442.3759,736348.3844,740553.3966,560313.9078,681887.5838,693142.5179,661987.2596,707657.0779,644672.577,420272.3269,453725.339,470411.7187,495585.8283,510585.649,489462.1892,479861.4947,439470.5699,450127.5515,493762.9788,482114.1232,1083969.997,1516804.29,1875988.989,1750707.103,1642038.692,1110511.554,1542666.562,1574957.686,1387647.622,1511037.946,1125695.217
Bcat1|P24288,7638510.881,6444378.745,6061945.445,5633724.925,5835063.823,8242732.469,6135981.751,6285475.421,6806342.564,6883223.391,6929365.564,1574106.404,1366107.613,1246756.365,1457627.787,1379018.353,1678413.606,1362507.047,1363345.959,1483963.328,1424232.334,1725487.832,1336584.366,1242621.498,1174364.039,1501823.709,1282565.483,1353270.687,1362726.671,1399075.662,1328275.69,1325510.921,1434576.119,1495545.239,1876435.883,1735902.389,1732225.488,1690996.296,1527072.967,1953471.49,1882871.156,2250294.83,1780660.231,1621308.844
Cpd|O89001,241115.4365,311725.712,224325.2324,316938.4383,424835.8454,269920.4489,232528.6152,301754.4839,315065.8722,259837.3716,259178.5962,283929.145,329051.179,341109.5239,279476.6574,326149.1591,236933.0416,281739.5145,283681.8112,322925.7969,311418.7589,275368.6711,297509.2665,360469.31,351617.3244,325386.7006,362675.5479,314826.3645,387173.7625,328802.4105,340989.7342,417033.9248,336344.4512,35321.75879,35164.43662,46097.7598,40257.61432,51080.9456,36512.35077,39708.61941,40556.93516,36183.60477,35544.45585,40365.73961
Erp29|P57759,3327835.225,4503809.889,6022449.305,6257379.108,4908773.639,3906540.481,4694630.906,5771064.86,4444705.973,5416615.642,3695667.437,3326977.371,4915290.748,5050129.878,4570096.361,4697513.532,2636523.987,4486381.903,5085087.319,5375746.839,4803339.229,3544023.56,2490411.814,3426452.146,3668155.822,3330218.841,3425834.073,2522655.119,3136859.467,3454159.424,3062634.516,3288276.463,2640239.801,1888258.781,4381779.986,5900891.179,5330766.073,5492264.754,2116336.048,5023517.437,5176065.987,4486314.307,5254497.101,2158516.981
Evl|P70429,361462.0787,492193.2293,462897.3315,400889.1189,383236.69,370058.7155,364067.1817,418601.4341,417406.0602,498546.0866,378292.1227,238315.6751,268407.45,246191.7647,259898.4048,248447.379,202232.7984,253197.2193,260764.8736,272604.54,256077.9099,227247.9449,376960.2959,433279.3069,446544.0598,456684.2133,447254.4749,432044.4944,427945.8745,466599.8226,422385.363,469338.9934,395592.3715,407681.9487,493944.5521,586555.6653,546074.9798,535117.1122,420317.9484,509837.7484,508696.6203,467460.1353,496359.332,403398.6942
Lmtk3|Q5XJV6,429505.7168,511461.6906,484826.9526,552228.3068,583188.9306,457696.5032,527902.7799,507034.5853,530953.0059,541510.9076,471109.4536,153343.1292,194660.2395,219256.0604,186787.4005,226776.4105,129643.6144,199279.9033,220333.0631,199181.0798,210971.8113,158804.1954,373177.5721,498102.8964,447830.0873,447555.326,487427.9306,416178.0118,451044.6853,470010.1762,434261.3456,456327.5569,400532.6953,131162.8391,258959.4581,307050.0643,264423.4526,315263.0674,134191.4516,257001.5347,279527.9573,180157.7209,252648.7903,127275.454
Arpc3|Q9JM76,7927693.903,6938509.851,7119316.316,7460572.813,7301663.986,9294747.71,7472251.138,8237234.618,8272453.122,8094590.722,8430668.372,10006423.79,9853671.65,9016159.929,7978540.458,8519507.151,7993756.75,9474727.032,8365635.654,9085104.936,8440443.102,9724030.357,7272076.101,6443656.634,6519919.597,7099564.064,5884456.834,6661584.258,6850560.157,5918813.028,6608139.024,6651576.986,6976827.579,3362004.488,4097572.546,5197126.832,4386534.391,3930693.392,3252398.472,3922019.604,4116257.463,3969542.321,4496526.685,3939284.426
Rab24|P35290,449764.9035,575777.3747,611211.195,582570.7756,594868.5952,420259.2065,569324.4171,583694.869,468063.4864,472728.2996,507930.072,1250033.964,1113560.865,1188881.788,1078829.599,1157916.953,1543163.168,1195559.718,1103187.155,1108498.229,1116262.469,1270866.354,1531404.326,1407003.662,1437310.571,1459089.035,1442596.554,1652440.988,1346825.922,1462045.033,1559985.963,1371702.08,1586894.358,664584.597,585427.9041,616336.7336,618210.8229,683352.354,702310.3081,649619.7126,578332.8875,737275.8302,610524.1818,734284.2772
Psmb1|O09061,1296079.932,1566811.136,1345619.636,1241608.146,1392491.664,1027413.907,1296855.127,1353134.406,1490009.777,1374743.098,1324691.158,1255683.689,1490505.282,1488967.054,1620583.279,1508309.932,989523.7821,1401931.262,1618437.175,1553552.116,1653475.343,1240854.592,1004093.719,1229046.347,1156941.908,1246864.145,1210321.717,1100719.697,1187376.799,1165153.526,1175331.39,1265552.163,972874.0168,2404706.301,2684991.784,3235950.658,2927244.479,2741993.016,2357765.378,2489243.593,2450837.954,2533805.919,2500862.674,2510787.523
Ndufs7|Q9DC70,29039826.1,27915187.13,29867155.36,31165798.32,23526060.2,24997737.26,27772439.95,24850942.22,17721115.5,17900504.94,26680118.28,32541854.91,21801452.92,23982769.52,22882160.62,23932849.25,42704675.43,25246150.92,23903978.93,25322053.38,23636543.7,31946391.36,30891961.9,25299694.1,24394997.81,23729505.49,27124881.07,30001858.41,21751117.94,25063719.99,25387599.9,22640030.82,29596621,24735807.46,22593383.52,20518508.73,21953762.7,26756705.64,25968677.39,23122809.09,20930552.54,30380788.4,19180820.38,24425539.47
Pmm1|O35621,1632337.229,1529129.167,1409666.623,1470082.223,1817034.917,1719583.946,1527743.183,1818125.061,1739757.356,1660264.931,1591800.409,414583.1686,601735.3398,364666.0001,466011.0988,474571.7228,378904.9597,420766.6982,482918.6281,416827.1026,509067.9164,453807.7028,557319.0482,609243.5358,595172.6502,669647.9725,662351.6687,593423.5273,711564.749,582229.217,627127.9873,589763.5685,576852.9791,1909954.196,2143290.812,2632957.788,2374798.398,2231888.307,1961040.707,2258903.935,2050809.336,2020501.937,1819869.601,1947730.261
Eif2s2|Q99L45,533664.8538,608546.888,655252.7964,599430.6453,616171.0593,560215.7419,621716.2067,669674.4179,706184.5813,789225.1953,603683.8727,237299.3403,265993.6377,298827.3569,286193.4563,266265.7219,221789.3103,254532.0165,237626.0012,266712.2669,277861.6281,245253.6934,173294.1015,177092.2282,179717.0353,179599.8438,181699.666,160560.2924,192912.8493,187976.0394,183856.8299,185720.7206,167856.1989,290761.8683,432605.4686,500252.3179,489322.8551,476920.0181,330406.1897,402577.1036,446551.7442,377980.1993,405891.0401,320782.6881
Ttyh1|Q9D3A9,3399346.844,4199386.206,3887885.24,4398699.72,3635762.147,3922326.78,3744411.744,3835594.663,4233833.645,4960637.749,3696265.431,2688101.889,3157476.265,3993765.795,3238926.197,3707073.185,5552523.128,4218453.528,2877768.33,3495519.738,3020082.543,2763879.277,3049014.76,3115772.549,2946645.751,3009605.942,3097891.37,3268370.416,3020380.756,2874968.523,2978258.999,3377267.282,2794814.881,4124876.73,3347356.247,3422682.924,3556632.436,3931985.238,4366945.794,3791145.654,3769428.788,3854739.544,4113718.231,4328111.986
Nit1|Q8VDK1,1039867.349,1148884.119,1238878.355,1125368.798,1075444.905,1097607.502,1045292.404,1211284.825,1078267.318,1292098.092,1053705.425,563505.7388,593831.957,437100.8391,535476.7845,484799.5599,599947.8491,500749.567,436623.0106,494108.4128,503965.2449,579195.4677,633428.5638,509649.4486,546338.833,629036.7956,530343.915,629138.6578,570164.0075,461016.1303,574916.6502,510665.9371,593520.648,173414.0941,165950.065,152844.1595,112655.8171,131051.1375,173961.0827,180462.1974,194322.9569,182762.9382,160024.9936,161572.5494
Cdc42bpa|Q3UU96,380268.022,443652.895,468369.8182,437171.9704,476881.8435,386977.1429,442230.2727,489071.9789,470097.0235,550736.0465,391795.4751,208478.4451,251689.1743,277814.8781,270806.5262,268957.4745,246071.3137,249676.291,264465.3718,236088.8871,269061.6995,220184.5409,393126.9775,507735.2599,472076.6862,494057.0197,517100.313,448811.0524,502867.1514,505028.9543,502976.6962,544940.3271,446960.3096,73796.96796,75110.49764,83345.66751,84779.14251,93615.47242,66161.70062,72775.38114,81175.641,72449.39913,81917.44723,72019.60641
Tomm40|Q9QYA2,346755.9642,371059.6045,410379.6367,472810.8329,328531.5475,402288.2757,317010.511,394724.2873,307860.5422,346516.4019,403535.1761,556261.3278,560385.3154,565469.4736,453409.3661,602978.5326,893862.3729,582360.2262,629487.6946,590245.5506,552787.6406,583542.5414,877404.3932,669432.5241,767914.787,671821.4505,701346.9149,885424.9739,707712.7946,682586.0762,834033.2561,864545.3184,900017.4499,2039970.755,732777.5359,975722.8605,1142468.413,1469684.975,2168892.153,1501315.117,1097446.003,1744159.808,1313317.805,2053872.212
Dstn|Q9R0P5,7294708.69,7305899.929,6669111.496,6523457.812,8085448.646,7531251.804,6125361.46,6693715.363,7478712.155,8123951.079,8313497.419,8926275.903,9613513.828,8335805.048,9086014.005,8770117.803,7161664.191,8608126.181,9024057.753,8794952.317,9257521.73,8736966.057,8241765.853,7810884.661,7837955.116,7942196.64,7719792.13,8502455.801,8770238.083,7605314.362,8063277.185,7879209.483,8056911.897,4858208.537,5027040.447,4646690.158,4441414.672,4113197.373,4436060.107,4931654.355,4869930.707,4367892.952,4733292.902,4809005.971
Eif3b|Q8JZQ9,156255.0478,219993.2143,188695.2027,166189.2488,201458.4369,140358.8109,187525.6819,205830.7692,200605.6941,207864.8822,163212.1744,190500.2285,225303.8501,259142.322,201747.3158,209449.4995,185389.2822,209467.6737,243028.2103,208384.855,219746.9718,198594.8327,303027.2437,375241.1253,400920.7915,383532.5587,429686.3557,336534.501,351538.599,371587.3085,345836.9882,371582.0484,360774.8968,300023.7332,434560.1062,433674.389,453341.6273,462798.6344,280621.2862,448373.5995,402347.6034,469041.1774,440932.8637,300328.3177
